ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
1454,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca/?nome=nome,200,OK,6,159,2
1455,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/produtos/10,200,OK,5,161,121
1456,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,18,165,94
1457,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/10,204,No Content,19,167,0
1458,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,20,167,37
1459,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/10%27%29+UNION+ALL+select+NULL+--+,404,Not Found,20,167,34
1460,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca/?nome=nome,200,OK,23,159,2
1461,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/10,404,Not Found,25,167,38
1462,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,20,165,94
1463,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/10,404,Not Found,10,167,38
1464,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca+AND+1%3D1+--+?nome=nome,404,Not Found,10,167,34
1465,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,16,167,37
1466,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,10,165,94
1467,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca%27+AND+%271%27%3D%271%27+--+?nome=nome,404,Not Found,9,167,34
1468,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,7,167,37
